a.ntile,a.RECID,b.RECID,b.ntile,dist,a.ftype,a.c00100,a.e00200,a.e00300,a.e00400,b.ftype,b.c00100,b.e00200,b.e00300,b.e00400
1,224143,342486,6,0.32716719503182934,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5309627888776371,-1.0186594623109226,-0.05063952936255787,-0.0518600888066942
1,224143,343066,6,0.3065171484487842,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5473901121556277,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,343561,6,0.333057220618922,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5490350492991984,-0.9051856028528505,-0.06882493781295294,-0.0518600888066942
1,224143,343656,6,0.2831278039671647,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.571083207013503,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,344213,6,1.1542494119460196,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5717160975734663,0.0816060610420294,-0.07744616848573284,-0.0518600888066942
1,224143,344905,6,0.31132158440371055,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5425290355474364,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,345249,6,0.2965445351248302,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5689145357629157,-1.0186594623109226,-0.02706585174167536,-0.0518600888066942
1,224143,345274,6,0.36747427647703107,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5587217808851552,-0.8224502319062056,-0.058721933118289014,-0.0518600888066942
1,224143,345594,6,0.3251231052571817,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5298784532523435,-1.0186594623109226,-0.06815140416664202,-0.0518600888066942
1,224143,345755,6,0.2879941860293252,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5661494799184168,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,346371,6,0.3072108024462759,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.547644931027572,-1.0186594623109226,-0.07084553875188573,-0.0518600888066942
1,224143,346546,6,0.31450041317425065,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.567830200137622,-1.0186594623109226,0.018734436207467807,-0.0518600888066942
1,224143,346814,6,0.3652162644222206,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5620470768027224,-0.817566546815605,-0.07758087521499503,-0.0518600888066942
1,224143,347344,6,0.6802309351874188,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5316856792944995,-0.438362763310149,-0.07556027427606224,-0.0518600888066942
1,224143,347462,6,0.29054535712787544,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.564577193261741,-1.0186594623109226,-0.07084553875188573,-0.0518600888066942
1,224143,347727,6,0.3858507116761873,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5718060974303656,-1.0186594623109226,0.1446852280676115,0.01314555174535963
1,224143,347750,6,0.311899043753138,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.542397108046359,-1.0186594623109226,-0.07421320698344037,-0.0518600888066942
1,224143,347992,6,0.35466353352088836,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5699988713882094,-0.825322987841853,-0.07421320698344037,-0.0518600888066942
1,224143,348113,6,0.3186384227577383,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.535214830309622,-1.0186594623109226,-0.07690734156868409,-0.0518600888066942
1,224143,348234,6,0.35284240343860157,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5718060974303656,-0.825322987841853,-0.07758087521499503,-0.0518600888066942
1,224143,348801,6,0.30167811007844236,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5522880561750794,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,349215,6,0.30917796346983206,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5446977067980237,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,349249,6,0.3608237131862345,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5584326247184102,-0.8299193973388889,-0.07758087521499503,-0.0518600888066942
1,224143,349744,6,0.3089095112506032,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5449868629647687,-1.0186594623109226,-0.07744616848573284,-0.0518600888066942
1,224143,349897,6,0.3349008677864399,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.546866378048611,-0.9026001225107679,-0.07758087521499503,-0.0518600888066942
1,224143,349942,6,0.35590546715333976,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5478784246322184,-0.8557742007597153,-0.07421320698344037,-0.0518600888066942
1,224143,351569,6,0.31521352379230605,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5407218095052801,-1.0186594623109226,-0.06343666864246551,-0.0518600888066942
1,224143,351655,6,0.40442579695159037,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5266254463764624,-0.805500971885886,-0.04929246206993601,-0.0518600888066942
1,224143,352076,6,0.3203846523263328,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5486736040907672,-1.0186594623109226,-0.05939546676459995,0.05393340464076596
1,224143,352392,6,0.3160541166485347,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5404687978593783,-1.0186594623109226,-0.06006900041091087,-0.0518600888066942
1,224143,352810,6,0.32372933800471065,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.52998291091758,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,352828,6,0.3199266164956263,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.533826880709246,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,352943,6,0.30774907785517636,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5461434876317486,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,353110,6,0.3109642901241167,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5428904807558677,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,353243,6,0.2966807650155771,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5573482890931165,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,353431,6,0.31453765975203485,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5392760286715552,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,353669,6,0.32347507768895367,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5302398984607748,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,354284,6,0.47873117803096515,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.556475398914755,-1.0186594623109226,0.25985948158678035,-0.0518600888066942
1,224143,354474,6,0.29151545134138956,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.562769967219585,-1.0186594623109226,-0.07623380792237316,-0.0518600888066942
1,224143,354619,6,0.31493273400536587,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5405508459216923,-1.0186594623109226,-0.06613080322770923,-0.0518600888066942
1,224143,355290,6,0.35553378797311797,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.532408569711362,-0.8856508624904483,-0.07286613969081852,-0.0518600888066942
1,224143,356151,6,0.3956238146455153,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5280712272101873,-0.8126828617250045,-0.07488674062975131,-0.0518600888066942
1,224143,356409,6,0.3977823916334211,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5363844670041056,-0.7971699796725086,-0.07758087521499503,-0.0518600888066942
1,224143,356786,6,0.3012582523202115,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5527131157401945,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,357301,6,1.126488312999355,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5428904807558677,0.04426023387861327,-0.05737486582566716,-0.0518600888066942
1,224143,357386,6,0.32097204348353153,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5327700149197934,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,357803,6,0.36526238037457565,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.54361337117273,-0.8468686573592085,-0.0654572695813983,-0.0518600888066942
1,224143,358411,6,0.3864407250439177,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5714446522219343,-0.7736133810001999,-0.07758087521499503,-0.0518600888066942
1,224143,358812,6,0.30249484599993803,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.558071179509979,-1.0186594623109226,-0.04323065925313765,-0.0518600888066942
1,224143,359270,6,0.2966807650155771,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5573482890931165,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,359472,6,0.3009640749728709,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.553010946591942,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,359656,6,0.3165456973667413,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5504808301329234,-1.008317540942592,-0.034474721851095576,0.015694792551322525
1,224143,360071,6,0.28688228408569355,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5674687549291908,-1.0186594623109226,-0.07623380792237316,-0.0518600888066942
1,224143,360439,6,0.29874069955497323,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5555410630509605,-1.0186594623109226,-0.07556027427606224,-0.0518600888066942
1,224143,362025,6,0.31769256105736005,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5385531382546929,-1.0186594623109226,-0.06141606770353273,-0.0518600888066942
1,224143,362453,6,0.3984657842786393,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5460711985900624,-0.7839553023685305,-0.07758087521499503,-0.0518600888066942
1,224143,362946,6,0.31568747912979667,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5465049328401799,-1.0186594623109226,-0.0351482554974065,-0.0518600888066942
1,224143,363032,6,0.3678147835141448,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5334780860831099,-1.0186594623109226,0.06790239238816562,-0.0518600888066942
1,224143,363145,6,0.284910092643386,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.569275980971347,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,363175,6,0.35484818039136273,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5703603165966407,-0.8238866098740293,-0.07758087521499503,-0.0518600888066942
1,224143,363258,6,0.3039494516679751,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5519587795901986,-0.9991247219485203,-0.07690734156868409,-0.0518600888066942
1,224143,363312,6,0.31082688694403643,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5439748163811613,-1.0186594623109226,-0.07084553875188573,-0.0518600888066942
1,224143,363685,6,0.40099503230498373,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.533854350545087,-0.7951590505175553,-0.07758087521499503,-0.0518600888066942
1,224143,364058,6,0.31064147902438144,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5512037205497857,-1.0186594623109226,-0.03716885643633929,-0.0518600888066942
1,224143,364494,6,0.3119811747641522,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5418618076926722,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,364805,6,0.3795018913662357,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5507699862996682,-0.8086610034150982,-0.07744616848573284,-0.0518600888066942
1,224143,364909,6,0.28384068159401404,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5703603165966407,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,364924,6,0.29613878668221355,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5699988713882094,-0.9522988001974678,-0.07758087521499503,-0.0518600888066942
1,224143,365007,6,0.8275781977752609,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5620470768027224,-0.2631246512356579,-0.07758087521499503,-0.0518600888066942
1,224143,366290,6,0.32797929957136973,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5284326724186186,-1.0186594623109226,-0.05939546676459995,-0.0518600888066942
1,224143,366362,6,0.35876061554581734,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5309627888776371,-0.8799053506191535,-0.07758087521499503,-0.0518600888066942
1,224143,366918,6,0.30387576794228527,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5551796178425292,-1.0186594623109226,-0.04929246206993601,-0.0518600888066942
1,224143,367141,6,0.6768620766190302,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5432519259642987,-1.0186594623109226,-0.06949847145926388,0.5656934964378172
1,224143,367324,6,0.40212482920019477,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5416666272801194,-1.0186594623109226,0.13929695889712407,-0.0518600888066942
1,224143,367484,6,0.7328264539934931,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5313242340860684,-1.0186594623109226,0.4652872437116137,0.2738054241550657
1,224143,367876,6,0.31988226774075756,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5401980753982634,-1.017223084343099,-0.04323065925313765,-0.0518600888066942
1,224143,367935,6,0.3893155854288474,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5428904807558677,-0.8029154915438034,-0.07623380792237316,-0.0518600888066942
1,224143,367951,6,0.5640296835468209,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5508422753413544,-0.5647640244786344,-0.049965995716246936,-0.0518600888066942
1,224143,368422,6,2.1431207440818985,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.542167590339005,-1.0186594623109226,-0.018309914339633283,2.0831290861872307
1,224143,369481,6,0.2916110277547967,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.562769967219585,-1.0186594623109226,-0.07556027427606224,-0.0518600888066942
1,224143,370004,6,0.3270213583783244,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5281886969029275,-1.0186594623109226,-0.07017200510557481,-0.010434925709797151
1,224143,370136,6,0.3174942768864233,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5396374738799865,-1.0186594623109226,-0.05670133217935623,-0.0518600888066942
1,224143,370333,6,0.28213743915681083,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5721068198437802,-1.0186594623109226,-0.07744616848573284,-0.0518600888066942
1,224143,371765,6,0.4053556531607456,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5378302478378305,-0.783380751181401,-0.07556027427606224,-0.0518600888066942
1,224143,371828,6,0.4929010402664581,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5584326247184102,-0.7198928450035936,0.12043801680041807,-0.0518600888066942
1,224143,371928,6,0.40647214736988685,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5360230217956743,-1.0186594623109226,0.13929695889712407,-0.0518600888066942
1,224143,372398,6,0.6522746068582339,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5313242340860684,-1.0186594623109226,0.45114303713908416,-0.0518600888066942
1,224143,372917,6,2.5241091610064386,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5653000836786035,1.469147177959721,-0.04390419289944858,-0.0518600888066942
1,224143,373368,6,0.3203880484390602,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.542167590339005,-1.0186594623109226,-0.03312765455847372,-0.0518600888066942
1,224143,373660,6,0.2982007017957025,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5587940699268414,-1.007168438568333,-0.06478373593508738,-0.0518600888066942
1,224143,373877,6,0.3167296414060427,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.541811928253909,-1.0186594623109226,-0.049965995716246936,-0.0518600888066942
1,224143,374151,6,0.360387156136807,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5703603165966407,-1.0186594623109226,0.10831441116682135,-0.0518600888066942
1,224143,374312,6,0.2991791732826138,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.554818172634098,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,374503,6,0.3029174380749274,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.553010946591942,-1.0186594623109226,-0.06478373593508738,-0.0518600888066942
1,224143,374881,6,0.4074212286624135,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5287941176270499,-0.791137192207649,-0.07758087521499503,-0.0518600888066942
1,224143,374905,6,0.6454878149407154,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5334929053366557,-1.0143503284074515,0.44440770067597485,-0.0518600888066942
1,224143,375432,6,0.3241720687628156,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5295354417495424,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,375595,6,0.28384068159401404,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5703603165966407,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,375791,6,0.4074045406195331,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5381916930462616,-0.7819443732135773,-0.06343666864246551,-0.0518600888066942
1,224143,375945,6,0.3381555281148315,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5486736040907672,-1.0186594623109226,0.03355217642630824,-0.0518600888066942
1,224143,376272,6,0.31376787640817494,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5400545816505162,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,376389,6,0.38253854804908605,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5483121588823359,-0.8069373498537097,-0.07690734156868409,-0.0518600888066942
1,224143,376674,6,0.31881640555052054,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.535300131378812,-1.0186594623109226,-0.07488674062975131,-0.0518600888066942
1,224143,376698,6,0.3977823916334211,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5363844670041056,-0.7971699796725086,-0.07758087521499503,-0.0518600888066942
1,224143,376859,6,0.8026001175751084,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5414446999221427,-0.6825470178401775,0.5326406083427065,-0.0518600888066942
1,224143,377956,6,0.31780679804869183,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5360559133096416,-1.0186594623109226,-0.07690734156868409,-0.0518600888066942
1,224143,378016,6,0.3495294297490109,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5681916453460534,-0.8362394603973131,-0.07556027427606224,-0.0518600888066942
1,224143,378100,6,0.47506295250774194,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.554818172634098,-0.6681832381619406,-0.07758087521499503,-0.0518600888066942
1,224143,378571,6,0.32450935649232326,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5331314601282244,-1.0186594623109226,-0.053333663947801584,-0.0518600888066942
1,224143,378909,6,0.2913288759826957,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.562769967219585,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,379068,6,1.5526265407349333,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5587940699268414,0.486664647968312,-0.07556027427606224,-0.0518600888066942
1,224143,379778,6,0.3135541019743457,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5402880752551626,-1.0186594623109226,-0.07744616848573284,-0.0518600888066942
1,224143,379845,6,0.2978573428438736,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5587940699268414,-1.0186594623109226,-0.06141606770353273,-0.0518600888066942
1,224143,379869,6,0.29746389316197897,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5584326247184102,-1.0186594623109226,-0.06343666864246551,-0.02827961135153742
1,224143,379984,6,0.8526157885151399,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5677593568767696,-0.23439709187918398,-0.07758087521499503,-0.0518600888066942
1,224143,380017,6,0.3043832750451247,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5496393856876953,-1.0186594623109226,-0.07690734156868409,-0.0518600888066942
1,224143,380179,6,0.31526289354047016,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5392760286715552,-1.0186594623109226,-0.0721926060445076,-0.0518600888066942
1,224143,380492,6,0.3009012419079776,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5530745609486258,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,380750,6,0.2966807650155771,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5573482890931165,-1.0186594623109226,-0.07758087521499503,-0.0518600888066942
1,224143,381093,6,0.3587753841902001,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5392760286715552,-1.0186594623109226,0.05981998863243447,-0.0518600888066942
1,224143,381101,6,0.31513151567114667,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.548399267177568,-1.0186594623109226,-0.030433519973230003,-0.0518600888066942
1,224143,381272,6,0.3257563669411159,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5313242340860684,-1.0166485331559694,-0.05670133217935623,-0.0518600888066942
1,224143,381651,6,0.6064835059595197,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5493964945076295,-1.0186594623109226,0.4087104174214956,-0.0518600888066942
1,224143,382188,6,0.28562179180722097,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5714446522219343,-1.0186594623109226,-0.060742534057221804,-0.0518600888066942
1,224143,382222,6,0.4101756750063808,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5266254463764624,-0.7894135386462606,-0.07758087521499503,-0.0518600888066942
1,224143,382306,6,0.6644886597852395,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5508422753413544,-1.0186594623109226,0.4753902484062776,-0.0518600888066942
1,224143,382328,6,0.296957831782723,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5573482890931165,-1.0186594623109226,-0.07556027427606224,-0.0518600888066942
1,224143,382922,6,0.3316090539305996,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.537107357420968,-1.0166485331559694,-0.011574577876523993,-0.0518600888066942
1,224143,382935,6,0.6036502508703361,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.554818172634098,-0.5130544176369812,-0.07758087521499503,-0.0518600888066942
1,224143,383016,6,1.1905010952094828,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5716897120732507,0.11895188820544553,-0.07758087521499503,-0.0518600888066942
1,224143,383482,6,1.210367491075311,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.537107357420968,0.1304429119480351,-0.07151907239819666,-0.0518600888066942
1,224143,383745,6,0.2909788771654254,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5632185207232483,-1.0186594623109226,-0.07690734156868409,-0.0518600888066942
1,224143,383971,6,0.3841555014896617,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5461434876317486,-0.8086610034150982,-0.06882493781295294,-0.0518600888066942
1,224143,384110,6,0.32426404387884056,puf,-1.850279450672718,-1.0376950580321112,-0.11727072579930423,-0.03533214997609154,syn,-1.5294591768105632,-1.0186594623109226,-0.07744616848573284,-0.0518600888066942
